Company Name,City,Industry Segment,Website,Revenue Band,Differentiation Evidence,Promoter/Decision-Maker,Growth Signals,Tailwinds,Source,CIN,Industry Segment (raw),Evidence Tags Normalized,C1_Manufacturer,C1_Notes,C2_India_Based,C2_Notes,C3_Differentiation,C3_Notes,C4_Technical_DM,C4_Notes,C5_Tailwinds,C5_Notes,C6_Growth_Signals,C6_Notes,ICP_Criteria_Met_Count,ICP_Coverage_Score,ICP_Weighted_Score,_dedupe_group_size,LLM_C1,LLM_C2,LLM_C3,LLM_C4,LLM_C5,LLM_C6,LLM_Note,Blended_C1,Blended_C2,Blended_C3,Blended_C4,Blended_C5,Blended_C6,ICP_Blended_Weighted_Score,LLM_Blend_Alpha,LLM_Model
Sahara Maritime Limited,CORPORATE OFFICE CONTACT PERSON EMAIL TELEPHONE,unspecified_see_drhp,www.bigshareonline.com; www.saharamaritime.com; www.swarajshares.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Stallone Marshal Gonsalves; Mr. Sohrab Rustom Sayed; Mr. Nadeem Aboobakar Hira. For; Mr. Nadeem Aboobakar Hira; Mr. Harish Laxmana Poojary,capex / capital expenditure,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|capex|capital_expenditure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,50.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,5.0,50.0,0.0,rules_only
Sai Urja Indo Ventures Limited,"UG-2 Office Floor, J",unspecified_see_drhp,https://suiv.co.in/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,1,17,15.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,rules_only
Sakhiya Skin Clinic Limited,"on October 06, 2021","dermatology-focused healthcare services provider in India, with a long -standing operational history, we endeavour to su",www.gyrcapitaladvisors.com; www.kfintech.com; www.sakhiyaskinclinic.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Ms. Pooja Ankit Sundarka Company Secretary; Mr. Mohit Baid SEBI Registration Number; Mr. Jagdishkumar Jadavbhai Sakhiya; Mrs. Rupalben Sakhiya; Dr. Sakhiya's Advanced Skin Science LLP,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U85110GJ2011PLC121885,"dermatology-focused healthcare services provider in India, with a long -standing operational history, we endeavour to support our patient s",no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Sampark India Logistics Limited,"Plot No. 48, Bhule Ram Colony, Block B, Gali No. 7, Rangpuri Extension, Palam Airport, South West Delhi, New Delhi - 110037, India 17/3, Mathura Road, Ground & Second Floor, Faridabad City, Haryana-121002, India Ms. Ritika Bachhawat Company Secretary & Compliance Officer Email ID...",unspecified_see_drhp,https://silpl.rathigroup.info; https://silpl.rathigroup.info/,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,3,50,45.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,5.0,45.0,0.0,rules_only
Sampat Aluminium Limited,"Our Company has delayed in filing of Forms for certain years with Registrar of Companies for which additional fees has been paid by the Company and which has been certified by Dhyanam Vyas & Associates, Practi",unspecified_see_drhp,https://sampataluminium.com/; www.cameoindia.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Sanket Sanjay Deora Chairman,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
SATTRIX INFORMATION SECURITY LIMITED,"28, Damubhai Colony , Bhattha Paldi, Ahmedabad- 380007 Gujarat, India Ms.Rina Kumari Company Secretary and Compliance Officer",unspecified_see_drhp,www.bigshareonline.com; www.iskadvisors.com; www.sattrix.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Sachhin Kishorbhai Gajjaer; Mrs. Ronak Sachin Gajjar THE ISSUE INITIAL; Mrs. Ronak Sachin Gajjar Promoter Group Such; Mrs. Ronak Sachin Gajjar Company Secretary; Ms. Rina Kumari. Director,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only
Seemax Resources Limited,"Registered Office: 403, Mayfair Corporate Park, Behind DPS School, Kalali, Vadodara, Gujarat, India,390012; Tel",unspecified_see_drhp,www.cameoindia.com; www.seemaxresources.com; www.wealthminenetworks.com,₹5–25 Cr (approx from lakhs),no_structured_differentiation_tag,Mr. Amit Naldev Trivedi; Mr. Amit Naldev Trivedi Managing Director; Mr. Pankaj Kewalramani; Mr. Pankaj Kewalramani Company Secretary; Mr. Sanjay Chindu Patil Chief Financial; Mr. Srinivasan Venkateshmurthy Non; Mrs. Sapna Jain Non; Mrs. Aishwarya Singhvi Non; Mrs. Seema Trivedi Whole,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only
Segmental Infrastructure Development Limited,"of the Company was shifted from the state of Delhi to State of Haryana vide Certificate of Incorporation dated September 12, 2023 issued by Registrar of Companies, Delhi",unspecified_see_drhp,www.bigshareonline.comInvestor; www.segmental.in; www.segmental.in/Promoter; www.shareindia.comInvestor,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,25.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,0.0,5.0,0.0,25.0,0.0,rules_only
Shanmuga Hospital Limited,"For further details of change in name and registered office of our company, please refer to section titled “",unspecified_see_drhp,www.shanmugahospital.com,₹3 Cr (stated),no_structured_differentiation_tag,DRHP: Mr. Veer Pratap Reddy Gandluru; Mr. S. Ramakrishna Iyengar INTEGRATED REGISTRY MANAGEMENT,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Shanti Inorganics Ltd,Gujarat,Manufacturing / Industrial,shantiinorganics.com,₹70–120 Cr,no_structured_differentiation_tag,,IPO filed Sep 2025,bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity,data_with_dsir_recognition.csv+final_merged_dsir_promoters.csv,,Specialty Manufacturing (Chemicals),no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|make_in_india_manufacturing|capital_markets_ipo_activity|ipo_filed_sep_2025,1,manufacturer_or_industrial_segment,1,india_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,65.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,5.0,5.0,0.0,0.0,5.0,5.0,65.0,0.0,rules_only
Shanti Spintex Limited,"Sub Plot 1, Unit 1, Survey No",unspecified_see_drhp,www.shantispintex.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Promoter names not machine-extracted from sampled DRHP pages; verify in IPO prospectus or LinkedIn.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
Share Samadhan Limited,Tel: 01149084044 Fax: N,unspecified_see_drhp,www.narnolia.com; www.sharesamadhan.com; www.skylinerta.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Kumar Rishi OUR; Mr. Abhay Kumar Chandalia; Mrs. Anjali Mathur; Mr. Vinay Kumar Sangwan; Mrs. Veena Khanna,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Shashwat Furnishing Solutions Limited,U20299RJ2021PLC073899,unspecified_see_drhp,www.beelinebroking.com; www.handicraftsvillage.com; www.kfintech.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,DRHP: Mr. Hitesh Karnawat; Mrs. Ratika Khandelwal; Mr. Hitesh Karnawat. For; Mr. Lalit Ghewarchand Karnawat. Stakeholders Relationship Committee,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,U20299RJ2021PLC073899,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,2,33,30.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,5.0,5.0,0.0,30.0,0.0,rules_only
Shellz India Limited,"registered office of our Company, see “History and Certain Corporate Matters” on page 217.",unspecified_see_drhp,www.shellz.in,₹0–5 Cr (approx from lakhs),no_structured_differentiation_tag,DRHP: KAPIL GARG AND SHALINI GARG,subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|subsidiary|group_structure,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,weak_promoter_signal,1,sector_or_macro_tailwind_tags,0,weak_growth_signal,1,17,15.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,rules_only
Shine Fashions (India) Limited,"Mulund West Mumbai -400080, Maharashtra “you”, “your” or “yours” Prospective investors in this Issue",unspecified_see_drhp,www.amfabrics.in; www.cameoindia.com; www.shreni.in,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Anil Mehta; Ms Nidhi Jain; Ms. Nidhi Jain Director; Mr. Anish Anil Mehta Materiality Policy; Mr. Anish Anil Mehta; Mr. Anil Zaverchand Mehta; Mr. Anish Anil Mehta Mrs. Binal Anish; Ms. Purvi Anil Sanghvi; Mr. Ankit Hareshkumar Doshi; Mr. Sagar Hareshkumar Doshi,ISO certification mentioned; subsidiary / group structure,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned|subsidiary|group_structure,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only
Shlokka Dyes Limited,"Saykha, Saran, Bharuch, Vagra, Gujarat, India-392140",unspecified_see_drhp,www.bigshareonline.com; www.ifinservices.in; www.shlokkadyes.com,Extract from restated financials in DRHP (pattern not matched).,iso_certification_mention,DRHP: Mr. Siddharth Gajra Company Secretary; Mr. Siddharth Gajra; Mr. Siddharth Gajra Chief Financial Officer; Mr. Rajesh Patel. Act; Vaibhav Shah & Shivani Rajpurohit,ISO certification mentioned,bse_sme_ipo_drhp_pipeline,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,iso_certification_mention|bse_sme_ipo_drhp_pipeline|iso_certification_mentioned,0,not_classified_manufacturer,1,india_location_signal,1,cert_or_patent_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,5,83,80.0,3,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,5.0,5.0,5.0,5.0,80.0,0.0,rules_only
Shree Balaji (Mala) Textiles Limited,Certain Corporate Matters” on page 153 of this Draft Red Herring Prospectus.,unspecified_see_drhp,www.gyrcapitaladvisors.com; www.kfintech.com; www.malasaree.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Could not download DRHP PDF/ZIP for promoter extraction.,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,0,weak_location_signal,0,no_differentiation_evidence,0,no_promoter_extract,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,2,33,35.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,0.0,0.0,0.0,5.0,5.0,35.0,0.0,rules_only
Shree Refrigerations Limited,"at Plot. No. 131/1+2, Opp. MSEB Stores, Virwade Road, Ogalewadi, Karad, Maharashtr a-415105, India. For details of change in name and registered office of our Company, please refer to chapter titled “",unspecified_see_drhp,https://linkintime.co.in; www.narnolia.com; www.shreeref.com,Extract from restated financials in DRHP (pattern not matched).,no_structured_differentiation_tag,Mr. Ravalnath Gopinath Shende,No explicit expansion/hiring/certification keywords in sampled pages — check MD&A / risk factors in full DRHP.,bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal,drhp_companies_specified_format.csv+final_merged_dsir_promoters.csv,,See DRHP ‘Industry / Business overview’ section.,no_structured_differentiation_tag|bse_sme_ipo_drhp_pipeline|capacity_expansion_tailwind|workforce_scaling_signal|no_explicit_expansion|hiring|certification_keywords_in_sampled_pages_—_check_md&a|risk_factors_in_full_drhp,0,not_classified_manufacturer,1,india_location_signal,0,no_differentiation_evidence,1,named_individuals_in_promoter_field,1,sector_or_macro_tailwind_tags,1,growth_or_ipo_signal_in_text,4,67,60.0,2,0,0,0,0,0,0,rules_only_no_llm_balance,0.0,5.0,0.0,5.0,5.0,5.0,60.0,0.0,rules_only
